Trip Start Timestamp,Trip ID,Trip Seconds,Trip Miles,Fare,Trip Total,Trips Pooled
04/22/2019,249192,1177.82894715721211,7.1,12.460963835115092,16.240067096857042,1.354955215255706
04/23/2019,265381,1140.113048786461729,6.3,11.512909741089226,15.047223237533961,1.332186554425524
04/24/2019,277483,1169.565854484779248,6.4,11.742061675850412,15.329387169664448,1.324589254116468
04/25/2019,303557,1192.007188106352349,6.4,12.244347849003647,15.874430601172103,1.313898213515089
04/26/2019,360268,1147.405237212297512,6.0,11.874812639479499,15.346992933038738,1.324722151287375
04/27/2019,419649,950.021570407650203,5.1,11.025797750024425,14.217296955312654,1.302881693987118
04/28/2019,285706,1006.640291068440985,6.5,11.837588290060412,15.401646587751045,1.30281828173017
04/29/2019,278625,1165.942646926873037,6.5,13.098582323912068,16.875683481381786,1.407005832211754
04/30/2019,296294,1127.55941733548435,5.8,11.514424861792679,14.985996172720339,1.384310853409114
05/01/2019,290388,1139.329352452580685,6.3,12.151053073818477,15.755142774494814,1.32496177527997
05/02/2019,329941,1182.227437632788893,6.2,12.933418399047102,16.630266229416774,1.24560754801616
05/03/2019,373490,1167.686682374360759,6.0,12.933378403705588,16.524561380492115,1.360290770837238
05/04/2019,400006,1059.823117653235202,5.7,12.501124983125253,15.827912706309405,1.292420613690795
05/05/2019,316104,1084.881542150684585,6.6,13.717795409105864,17.342131418773568,1.329837648368891
05/06/2019,273649,1192.598010590208625,6.8,13.305603163176186,17.128656563700214,1.366385406122442
05/07/2019,280524,1142.179752891018237,6.2,11.806485363106187,15.360451191341917,1.344262879468423
05/08/2019,271461,1166.676303410066271,6.4,12.2007489105249,15.87450075701482,1.321913645053986
05/09/2019,307941,1204.944554313975729,6.4,12.67007316336571,16.425448283924518,1.316024822936861
05/10/2019,366363,1192.579332519932417,6.1,13.08442036996094,16.698833069933372,1.334842765235572
05/11/2019,389888,1060.727362030537053,5.5,12.164692168007223,15.503327545346356,1.285115212573867
05/12/2019,293378,1073.979166808690495,6.5,13.095886535459373,16.697524320160339,1.310647015113608
05/13/2019,256370,1233.393045208097671,7.1,13.345350470023794,17.34024468541561,1.334266879900144
05/14/2019,258688,1180.507371814695695,6.5,12.008954802696685,15.65686232063335,1.312960013607125
05/15/2019,274210,1219.294507858940228,6.6,12.379900441267642,16.11544170526239,1.301400386565041
05/16/2019,309474,1225.013645734375101,6.5,12.893676043867982,16.702208263052793,1.292299191531437
